species,type,lat,lon,basin,year,suitability
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2008,1
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2009,1
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2010,1
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2011,1
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2012,0.75
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2013,1
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2014,1
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2015,1
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2016,1
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2017,1
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2018,0.9166666666666666
Blue Crab,weighted,29.32778,-90.66167,Terrebonne,2019,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1986,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1987,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1988,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1989,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1990,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1991,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1992,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1993,0.9375
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1994,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1995,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1996,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1997,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1998,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,1999,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2000,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2001,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2002,0.9375
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2003,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2004,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2005,0.9375
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2006,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2007,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2008,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2009,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2010,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2011,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2012,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2013,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2014,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2015,0.9166666666666666
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2016,0.9166666666666666
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2017,1
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2018,0.9166666666666666
Blue Crab,weighted,29.35417,-90.67083,Terrebonne,2019,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,1986,0.9166666666666666
Blue Crab,weighted,29.35694,-89.99167,Barataria,1987,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,1988,0.8571428571428571
Blue Crab,weighted,29.35694,-89.99167,Barataria,1989,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,1990,0.9
Blue Crab,weighted,29.35694,-89.99167,Barataria,1991,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,1992,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,1993,0.9090909090909091
Blue Crab,weighted,29.35694,-89.99167,Barataria,1994,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,1995,0.8333333333333334
Blue Crab,weighted,29.35694,-89.99167,Barataria,1996,0.875
Blue Crab,weighted,29.35694,-89.99167,Barataria,1997,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,1998,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,1999,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2000,0.875
Blue Crab,weighted,29.35694,-89.99167,Barataria,2001,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2002,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2003,0.875
Blue Crab,weighted,29.35694,-89.99167,Barataria,2004,0.9375
Blue Crab,weighted,29.35694,-89.99167,Barataria,2005,0.7857142857142857
Blue Crab,weighted,29.35694,-89.99167,Barataria,2006,0.9333333333333333
Blue Crab,weighted,29.35694,-89.99167,Barataria,2007,0.9375
Blue Crab,weighted,29.35694,-89.99167,Barataria,2008,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2009,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2010,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2011,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2012,0.75
Blue Crab,weighted,29.35694,-89.99167,Barataria,2013,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2014,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2015,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2016,0.9166666666666666
Blue Crab,weighted,29.35694,-89.99167,Barataria,2017,1
Blue Crab,weighted,29.35694,-89.99167,Barataria,2018,0.9166666666666666
Blue Crab,weighted,29.35694,-89.99167,Barataria,2019,1
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2010,1
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2011,1
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2012,1
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2013,1
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2014,1
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2015,0.9090909090909091
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2016,1
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2017,1
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2018,1
Blue Crab,weighted,29.35889,-90.29139,Terrebonne,2019,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1986,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1987,0.75
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1988,0.9
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1989,0.9090909090909091
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1990,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1991,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1992,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1993,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1994,0.9375
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1995,0.875
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1996,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1997,0.7333333333333333
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1998,0.7692307692307693
Blue Crab,weighted,29.36,-90.91917,Terrebonne,1999,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2000,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2001,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2002,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2003,0.9333333333333333
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2004,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2005,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2006,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2007,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2008,1
Blue Crab,weighted,29.36,-90.91917,Terrebonne,2009,1
Blue Crab,weighted,29.3694,-90.0442,Barataria,2010,1
Blue Crab,weighted,29.3694,-90.0442,Barataria,2011,0.75
Blue Crab,weighted,29.3694,-90.0442,Barataria,2012,1
Blue Crab,weighted,29.3694,-90.0442,Barataria,2013,1
Blue Crab,weighted,29.3694,-90.0442,Barataria,2014,1
Blue Crab,weighted,29.3694,-90.0442,Barataria,2015,1
Blue Crab,weighted,29.3694,-90.0442,Barataria,2016,0.9166666666666666
Blue Crab,weighted,29.3694,-90.0442,Barataria,2017,1
Blue Crab,weighted,29.3694,-90.0442,Barataria,2018,0.9166666666666666
Blue Crab,weighted,29.3694,-90.0442,Barataria,2019,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1986,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1987,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1988,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1989,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1990,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1991,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1992,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1993,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1994,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1995,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1996,0.9375
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1997,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1998,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,1999,0.8666666666666667
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2000,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2001,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2002,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2003,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2004,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2005,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2006,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2007,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2008,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2009,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2010,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2011,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2012,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2013,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2014,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2015,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2016,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2017,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2018,1
Blue Crab,weighted,29.37361,-90.67083,Terrebonne,2019,1
Blue Crab,weighted,29.3852,-89.3111,Pontchartrain,2011,1
Blue Crab,weighted,29.3852,-89.3111,Pontchartrain,2012,1
Blue Crab,weighted,29.3852,-89.3111,Pontchartrain,2013,1
Blue Crab,weighted,29.3852,-89.3111,Pontchartrain,2014,1
Blue Crab,weighted,29.3852,-89.3111,Pontchartrain,2015,0.9166666666666666
Blue Crab,weighted,29.3852,-89.3111,Pontchartrain,2016,1
Blue Crab,weighted,29.3852,-89.3111,Pontchartrain,2017,1
Blue Crab,weighted,29.3852,-89.3111,Pontchartrain,2018,0.9166666666666666
Blue Crab,weighted,29.3852,-89.3111,Pontchartrain,2019,1
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2010,1
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2011,1
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2012,1
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2013,1
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2014,1
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2015,1
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2016,1
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2017,0.9090909090909091
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2018,1
Blue Crab,weighted,29.39556,-89.47944,Pontchartrain,2019,1
Blue Crab,weighted,29.4108,-89.6553,Barataria,2010,1
Blue Crab,weighted,29.4108,-89.6553,Barataria,2011,1
Blue Crab,weighted,29.4108,-89.6553,Barataria,2012,1
Blue Crab,weighted,29.4108,-89.6553,Barataria,2013,1
Blue Crab,weighted,29.4108,-89.6553,Barataria,2014,0.8571428571428571
Blue Crab,weighted,29.4108,-89.6553,Barataria,2015,1
Blue Crab,weighted,29.4108,-89.6553,Barataria,2016,0.8333333333333334
Blue Crab,weighted,29.4108,-89.6553,Barataria,2017,0.9166666666666666
Blue Crab,weighted,29.4108,-89.6553,Barataria,2018,0.8333333333333334
Blue Crab,weighted,29.4108,-89.6553,Barataria,2019,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1986,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1987,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1988,0.7857142857142857
Blue Crab,weighted,29.43056,-89.97361,Barataria,1989,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1990,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1991,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1992,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1993,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1994,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1995,0.9090909090909091
Blue Crab,weighted,29.43056,-89.97361,Barataria,1996,0.875
Blue Crab,weighted,29.43056,-89.97361,Barataria,1997,0.9375
Blue Crab,weighted,29.43056,-89.97361,Barataria,1998,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,1999,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2000,0.9375
Blue Crab,weighted,29.43056,-89.97361,Barataria,2001,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2002,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2003,0.9375
Blue Crab,weighted,29.43056,-89.97361,Barataria,2004,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2005,0.9285714285714286
Blue Crab,weighted,29.43056,-89.97361,Barataria,2006,0.9333333333333333
Blue Crab,weighted,29.43056,-89.97361,Barataria,2007,0.875
Blue Crab,weighted,29.43056,-89.97361,Barataria,2008,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2009,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2010,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2011,0.5
Blue Crab,weighted,29.43056,-89.97361,Barataria,2012,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2013,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2014,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2015,0.9166666666666666
Blue Crab,weighted,29.43056,-89.97361,Barataria,2016,0.8333333333333334
Blue Crab,weighted,29.43056,-89.97361,Barataria,2017,0.9166666666666666
Blue Crab,weighted,29.43056,-89.97361,Barataria,2018,1
Blue Crab,weighted,29.43056,-89.97361,Barataria,2019,1
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2010,1
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2011,1
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2012,1
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2013,0.75
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2014,1
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2015,1
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2016,0.9166666666666666
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2017,1
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2018,1
Blue Crab,weighted,29.4431,-89.4818,Pontchartrain,2019,1
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2010,1
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2011,1
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2012,1
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2013,1
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2014,1
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2015,1
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2016,0.9166666666666666
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2017,0.9166666666666666
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2018,1
Blue Crab,weighted,29.46611,-90.42528,Terrebonne,2019,1
Blue Crab,weighted,29.4681,-89.9128,Barataria,2010,1
Blue Crab,weighted,29.4681,-89.9128,Barataria,2011,1
Blue Crab,weighted,29.4681,-89.9128,Barataria,2012,1
Blue Crab,weighted,29.4681,-89.9128,Barataria,2013,1
Blue Crab,weighted,29.4681,-89.9128,Barataria,2014,1
Blue Crab,weighted,29.4681,-89.9128,Barataria,2015,1
Blue Crab,weighted,29.4681,-89.9128,Barataria,2016,0.8333333333333334
Blue Crab,weighted,29.4681,-89.9128,Barataria,2017,1
Blue Crab,weighted,29.4681,-89.9128,Barataria,2018,1
Blue Crab,weighted,29.4681,-89.9128,Barataria,2019,1
Blue Crab,weighted,29.4711,-89.7788,Barataria,2010,1
Blue Crab,weighted,29.4711,-89.7788,Barataria,2011,1
Blue Crab,weighted,29.4711,-89.7788,Barataria,2012,1
Blue Crab,weighted,29.4711,-89.7788,Barataria,2013,0.75
Blue Crab,weighted,29.4711,-89.7788,Barataria,2014,0.8571428571428571
Blue Crab,weighted,29.4711,-89.7788,Barataria,2015,0.8333333333333334
Blue Crab,weighted,29.4711,-89.7788,Barataria,2016,1
Blue Crab,weighted,29.4711,-89.7788,Barataria,2017,1
Blue Crab,weighted,29.4711,-89.7788,Barataria,2018,0.9090909090909091
Blue Crab,weighted,29.4711,-89.7788,Barataria,2019,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1986,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1987,0.9090909090909091
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1988,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1989,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1990,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1991,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1992,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1993,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1994,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1995,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1996,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1997,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1998,0.8823529411764706
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,1999,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2000,0.9333333333333333
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2001,0.9375
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2002,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2003,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2004,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2005,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2006,0.9090909090909091
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2007,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2008,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2009,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2010,0.9333333333333333
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2011,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2012,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2013,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2014,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2015,0.9166666666666666
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2016,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2017,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2018,1
Blue Crab,weighted,29.475,-91.825,Vermilion-Teche,2019,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,1986,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,1987,0.9523809523809523
Blue Crab,weighted,29.49194,-90.12539,Barataria,1988,0.7777777777777778
Blue Crab,weighted,29.49194,-90.12539,Barataria,1989,0.9090909090909091
Blue Crab,weighted,29.49194,-90.12539,Barataria,1990,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,1991,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,1992,0.75
Blue Crab,weighted,29.49194,-90.12539,Barataria,1993,0.8571428571428571
Blue Crab,weighted,29.49194,-90.12539,Barataria,1994,0.8666666666666667
Blue Crab,weighted,29.49194,-90.12539,Barataria,1995,0.8
Blue Crab,weighted,29.49194,-90.12539,Barataria,1996,0.9333333333333333
Blue Crab,weighted,29.49194,-90.12539,Barataria,1997,0.9375
Blue Crab,weighted,29.49194,-90.12539,Barataria,1998,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,1999,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2000,0.875
Blue Crab,weighted,29.49194,-90.12539,Barataria,2001,0.9333333333333333
Blue Crab,weighted,29.49194,-90.12539,Barataria,2002,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2003,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2004,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2005,0.8571428571428571
Blue Crab,weighted,29.49194,-90.12539,Barataria,2006,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2007,0.9375
Blue Crab,weighted,29.49194,-90.12539,Barataria,2008,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2009,0.9285714285714286
Blue Crab,weighted,29.49194,-90.12539,Barataria,2010,0.9090909090909091
Blue Crab,weighted,29.49194,-90.12539,Barataria,2011,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2012,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2013,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2014,0.7142857142857143
Blue Crab,weighted,29.49194,-90.12539,Barataria,2015,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2016,0.8333333333333334
Blue Crab,weighted,29.49194,-90.12539,Barataria,2017,0.75
Blue Crab,weighted,29.49194,-90.12539,Barataria,2018,1
Blue Crab,weighted,29.49194,-90.12539,Barataria,2019,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1989,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1990,0.8181818181818182
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1991,0.6666666666666666
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1992,0.26666666666666666
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1993,0.6
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1994,0.8
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1995,0.5833333333333334
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1996,0.5333333333333333
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1997,0.35714285714285715
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1998,0.9285714285714286
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,1999,0.6666666666666666
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2000,0.6428571428571429
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2001,0.875
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2002,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2003,0.5714285714285714
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2004,0.8125
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2005,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2006,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2007,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2008,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2009,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2010,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2011,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2012,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2013,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2014,0.7142857142857143
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2015,0.9166666666666666
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2016,0.9090909090909091
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2017,0.9090909090909091
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2018,1
Blue Crab,weighted,29.5,-89.53833,Pontchartrain,2019,1
Blue Crab,weighted,29.5275,-90.0825,Barataria,1986,0.9090909090909091
Blue Crab,weighted,29.5275,-90.0825,Barataria,1987,1
Blue Crab,weighted,29.5275,-90.0825,Barataria,1988,1
